Energy,r,wavef,radwave
-0.579689,7.444,-0.000103,-0.000014
-0.579689,7.447,-0.000103,-0.000014
-0.579689,7.45,-0.000103,-0.000014
-0.579689,7.453,-0.000103,-0.000014
-0.579689,7.456,-0.000102,-0.000014
-0.579689,7.459,-0.000102,-0.000014
-0.579689,7.462,-0.000102,-0.000014
-0.579689,7.465,-0.000101,-0.000014
-0.579689,7.468,-0.000101,-0.000014
-0.579689,7.471,-0.000101,-0.000013
-0.579689,7.474,-0.000101,-0.000013
-0.579689,7.477,-0.0001,-0.000013
-0.579689,7.48,-0.0001,-0.000013
-0.579689,7.483,-0.0001,-0.000013
-0.579689,7.486,-0.000099,-0.000013
-0.579689,7.489,-0.000099,-0.000013
-0.579689,7.492,-0.000099,-0.000013
-0.579689,7.495,-0.000098,-0.000013
-0.579689,7.498,-0.000098,-0.000013
-0.579689,7.501,-0.000098,-0.000013
-0.579689,7.504,-0.000098,-0.000013
-0.579689,7.507,-0.000097,-0.000013
-0.579689,7.51,-0.000097,-0.000013
-0.579689,7.513,-0.000097,-0.000013
-0.579689,7.516,-0.000097,-0.000013
-0.579689,7.519,-0.000096,-0.000013
-0.579689,7.522,-0.000096,-0.000013
-0.579689,7.525,-0.000096,-0.000013
-0.579689,7.528,-0.000095,-0.000013
-0.579689,7.531,-0.000095,-0.000013
-0.579689,7.534,-0.000095,-0.000013
-0.579689,7.537,-0.000095,-0.000013
-0.579689,7.54,-0.000094,-0.000013
-0.579689,7.543,-0.000094,-0.000012
-0.579689,7.546,-0.000094,-0.000012
-0.579689,7.549,-0.000093,-0.000012
-0.579689,7.552,-0.000093,-0.000012
-0.579689,7.555,-0.000093,-0.000012
-0.579689,7.558,-0.000093,-0.000012
-0.579689,7.561,-0.000092,-0.000012
-0.579689,7.564,-0.000092,-0.000012
-0.579689,7.567,-0.000092,-0.000012
-0.579689,7.57,-0.000092,-0.000012
-0.579689,7.573,-0.000091,-0.000012
-0.579689,7.576,-0.000091,-0.000012
-0.579689,7.579,-0.000091,-0.000012
-0.579689,7.582,-0.000091,-0.000012
-0.579689,7.585,-0.00009,-0.000012
-0.579689,7.588,-0.00009,-0.000012
-0.579689,7.591,-0.00009,-0.000012
-0.579689,7.594,-0.00009,-0.000012
-0.579689,7.597,-0.000089,-0.000012
-0.579689,7.6,-0.000089,-0.000012
-0.579689,7.603,-0.000089,-0.000012
-0.579689,7.606,-0.000088,-0.000012
-0.579689,7.609,-0.000088,-0.000012
-0.579689,7.612,-0.000088,-0.000012
-0.579689,7.615,-0.000088,-0.000012
-0.579689,7.618,-0.000087,-0.000011
-0.579689,7.621,-0.000087,-0.000011
-0.579689,7.624,-0.000087,-0.000011
-0.579689,7.627,-0.000087,-0.000011
-0.579689,7.63,-0.000086,-0.000011
-0.579689,7.633,-0.000086,-0.000011
-0.579689,7.636,-0.000086,-0.000011
-0.579689,7.639,-0.000086,-0.000011
-0.579689,7.642,-0.000085,-0.000011
-0.579689,7.645,-0.000085,-0.000011
-0.579689,7.648,-0.000085,-0.000011
-0.579689,7.651,-0.000085,-0.000011
-0.579689,7.654,-0.000084,-0.000011
-0.579689,7.657,-0.000084,-0.000011
-0.579689,7.66,-0.000084,-0.000011
-0.579689,7.663,-0.000084,-0.000011
-0.579689,7.666,-0.000083,-0.000011
-0.579689,7.669,-0.000083,-0.000011
-0.579689,7.672,-0.000083,-0.000011
-0.579689,7.675,-0.000083,-0.000011
-0.579689,7.678,-0.000083,-0.000011
-0.579689,7.681,-0.000082,-0.000011
-0.579689,7.684,-0.000082,-0.000011
-0.579689,7.687,-0.000082,-0.000011
-0.579689,7.69,-0.000082,-0.000011
-0.579689,7.693,-0.000081,-0.000011
-0.579689,7.696,-0.000081,-0.000011
-0.579689,7.699,-0.000081,-0.000011
-0.579689,7.702,-0.000081,-0.00001
-0.579689,7.705,-0.00008,-0.00001
-0.579689,7.708,-0.00008,-0.00001
-0.579689,7.711,-0.00008,-0.00001
-0.579689,7.714,-0.00008,-0.00001
-0.579689,7.717,-0.000079,-0.00001
-0.579689,7.72,-0.000079,-0.00001
-0.579689,7.723,-0.000079,-0.00001
-0.579689,7.726,-0.000079,-0.00001
-0.579689,7.729,-0.000079,-0.00001
-0.579689,7.732,-0.000078,-0.00001
-0.579689,7.735,-0.000078,-0.00001
-0.579689,7.738,-0.000078,-0.00001
-0.579689,7.741,-0.000078,-0.00001
-0.579689,7.744,-0.000077,-0.00001
-0.579689,7.747,-0.000077,-0.00001
-0.579689,7.75,-0.000077,-0.00001
-0.579689,7.753,-0.000077,-0.00001
-0.579689,7.756,-0.000077,-0.00001
-0.579689,7.759,-0.000076,-0.00001
-0.579689,7.762,-0.000076,-0.00001
-0.579689,7.765,-0.000076,-0.00001
-0.579689,7.768,-0.000076,-0.00001
-0.579689,7.771,-0.000075,-0.00001
-0.579689,7.774,-0.000075,-0.00001
-0.579689,7.777,-0.000075,-0.00001
-0.579689,7.78,-0.000075,-0.00001
-0.579689,7.783,-0.000075,-0.00001
-0.579689,7.786,-0.000074,-0.00001
-0.579689,7.789,-0.000074,-0.00001
-0.579689,7.792,-0.000074,-0.000009
-0.579689,7.795,-0.000074,-0.000009
-0.579689,7.798,-0.000073,-0.000009
-0.579689,7.801,-0.000073,-0.000009
-0.579689,7.804,-0.000073,-0.000009
-0.579689,7.807,-0.000073,-0.000009
-0.579689,7.81,-0.000073,-0.000009
-0.579689,7.813,-0.000072,-0.000009
-0.579689,7.816,-0.000072,-0.000009
-0.579689,7.819,-0.000072,-0.000009
-0.579689,7.822,-0.000072,-0.000009
-0.579689,7.825,-0.000072,-0.000009
-0.579689,7.828,-0.000071,-0.000009
-0.579689,7.831,-0.000071,-0.000009
-0.579689,7.834,-0.000071,-0.000009
-0.579689,7.837,-0.000071,-0.000009
-0.579689,7.84,-0.000071,-0.000009
-0.579689,7.843,-0.00007,-0.000009
-0.579689,7.846,-0.00007,-0.000009
-0.579689,7.849,-0.00007,-0.000009
-0.579689,7.852,-0.00007,-0.000009
-0.579689,7.855,-0.00007,-0.000009
-0.579689,7.858,-0.000069,-0.000009
-0.579689,7.861,-0.000069,-0.000009
-0.579689,7.864,-0.000069,-0.000009
-0.579689,7.867,-0.000069,-0.000009
-0.579689,7.87,-0.000069,-0.000009
-0.579689,7.873,-0.000068,-0.000009
-0.579689,7.876,-0.000068,-0.000009
-0.579689,7.879,-0.000068,-0.000009
-0.579689,7.882,-0.000068,-0.000009
-0.579689,7.885,-0.000068,-0.000009
-0.579689,7.888,-0.000067,-0.000009
-0.579689,7.891,-0.000067,-0.000009
-0.579689,7.894,-0.000067,-0.000008
-0.579689,7.897,-0.000067,-0.000008
-0.579689,7.9,-0.000067,-0.000008
-0.579689,7.903,-0.000066,-0.000008
-0.579689,7.906,-0.000066,-0.000008
-0.579689,7.909,-0.000066,-0.000008
-0.579689,7.912,-0.000066,-0.000008
-0.579689,7.915,-0.000066,-0.000008
-0.579689,7.918,-0.000065,-0.000008
-0.579689,7.921,-0.000065,-0.000008
-0.579689,7.924,-0.000065,-0.000008
-0.579689,7.927,-0.000065,-0.000008
-0.579689,7.93,-0.000065,-0.000008
-0.579689,7.933,-0.000064,-0.000008
-0.579689,7.936,-0.000064,-0.000008
-0.579689,7.939,-0.000064,-0.000008
-0.579689,7.942,-0.000064,-0.000008
-0.579689,7.945,-0.000064,-0.000008
-0.579689,7.948,-0.000064,-0.000008
-0.579689,7.951,-0.000063,-0.000008
-0.579689,7.954,-0.000063,-0.000008
-0.579689,7.957,-0.000063,-0.000008
-0.579689,7.96,-0.000063,-0.000008
-0.579689,7.963,-0.000063,-0.000008
-0.579689,7.966,-0.000062,-0.000008
-0.579689,7.969,-0.000062,-0.000008
-0.579689,7.972,-0.000062,-0.000008
-0.579689,7.975,-0.000062,-0.000008
-0.579689,7.978,-0.000062,-0.000008
-0.579689,7.981,-0.000061,-0.000008
-0.579689,7.984,-0.000061,-0.000008
-0.579689,7.987,-0.000061,-0.000008
-0.579689,7.99,-0.000061,-0.000008
-0.579689,7.993,-0.000061,-0.000008
-0.579689,7.996,-0.000061,-0.000008
-0.579689,7.999,-0.00006,-0.000008
-0.579689,8.002,-0.00006,-0.000008
-0.579689,8.005,-0.00006,-0.000008
-0.579689,8.008,-0.00006,-0.000007
-0.579689,8.011,-0.00006,-0.000007
-0.579689,8.014,-0.00006,-0.000007
-0.579689,8.017,-0.000059,-0.000007
-0.579689,8.02,-0.000059,-0.000007
-0.579689,8.023,-0.000059,-0.000007
-0.579689,8.026,-0.000059,-0.000007
-0.579689,8.029,-0.000059,-0.000007
-0.579689,8.032,-0.000059,-0.000007
-0.579689,8.035,-0.000058,-0.000007
-0.579689,8.038,-0.000058,-0.000007
-0.579689,8.041,-0.000058,-0.000007
-0.579689,8.044,-0.000058,-0.000007
-0.579689,8.047,-0.000058,-0.000007
-0.579689,8.05,-0.000058,-0.000007
-0.579689,8.053,-0.000057,-0.000007
-0.579689,8.056,-0.000057,-0.000007
-0.579689,8.059,-0.000057,-0.000007
-0.579689,8.062,-0.000057,-0.000007
-0.579689,8.065,-0.000057,-0.000007
-0.579689,8.068,-0.000057,-0.000007
-0.579689,8.071,-0.000056,-0.000007
-0.579689,8.074,-0.000056,-0.000007
-0.579689,8.077,-0.000056,-0.000007
-0.579689,8.08,-0.000056,-0.000007
-0.579689,8.083,-0.000056,-0.000007
-0.579689,8.086,-0.000056,-0.000007
-0.579689,8.089,-0.000055,-0.000007
-0.579689,8.092,-0.000055,-0.000007
-0.579689,8.095,-0.000055,-0.000007
-0.579689,8.098,-0.000055,-0.000007
-0.579689,8.101,-0.000055,-0.000007
-0.579689,8.104,-0.000055,-0.000007
-0.579689,8.107,-0.000054,-0.000007
-0.579689,8.11,-0.000054,-0.000007
-0.579689,8.113,-0.000054,-0.000007
-0.579689,8.116,-0.000054,-0.000007
-0.579689,8.119,-0.000054,-0.000007
-0.579689,8.122,-0.000054,-0.000007
-0.579689,8.125,-0.000053,-0.000007
-0.579689,8.128,-0.000053,-0.000007
-0.579689,8.131,-0.000053,-0.000007
-0.579689,8.134,-0.000053,-0.000007
-0.579689,8.137,-0.000053,-0.000006
-0.579689,8.14,-0.000053,-0.000006
-0.579689,8.143,-0.000053,-0.000006
-0.579689,8.146,-0.000052,-0.000006
-0.579689,8.149,-0.000052,-0.000006
-0.579689,8.152,-0.000052,-0.000006
-0.579689,8.155,-0.000052,-0.000006
-0.579689,8.158,-0.000052,-0.000006
-0.579689,8.161,-0.000052,-0.000006
-0.579689,8.164,-0.000051,-0.000006
-0.579689,8.167,-0.000051,-0.000006
-0.579689,8.17,-0.000051,-0.000006
-0.579689,8.173,-0.000051,-0.000006
-0.579689,8.176,-0.000051,-0.000006
-0.579689,8.179,-0.000051,-0.000006
-0.579689,8.182,-0.000051,-0.000006
-0.579689,8.185,-0.00005,-0.000006
-0.579689,8.188,-0.00005,-0.000006
-0.579689,8.191,-0.00005,-0.000006
-0.579689,8.194,-0.00005,-0.000006
-0.579689,8.197,-0.00005,-0.000006
-0.579689,8.2,-0.00005,-0.000006
-0.579689,8.203,-0.00005,-0.000006
-0.579689,8.206,-0.000049,-0.000006
-0.579689,8.209,-0.000049,-0.000006
-0.579689,8.212,-0.000049,-0.000006
-0.579689,8.215,-0.000049,-0.000006
-0.579689,8.218,-0.000049,-0.000006
-0.579689,8.221,-0.000049,-0.000006
-0.579689,8.224,-0.000049,-0.000006
-0.579689,8.227,-0.000048,-0.000006
-0.579689,8.23,-0.000048,-0.000006
-0.579689,8.233,-0.000048,-0.000006
-0.579689,8.236,-0.000048,-0.000006
-0.579689,8.239,-0.000048,-0.000006
-0.579689,8.242,-0.000048,-0.000006
-0.579689,8.245,-0.000048,-0.000006
-0.579689,8.248,-0.000047,-0.000006
-0.579689,8.251,-0.000047,-0.000006
-0.579689,8.254,-0.000047,-0.000006
-0.579689,8.257,-0.000047,-0.000006
-0.579689,8.26,-0.000047,-0.000006
-0.579689,8.263,-0.000047,-0.000006
-0.579689,8.266,-0.000047,-0.000006
-0.579689,8.269,-0.000046,-0.000006
-0.579689,8.272,-0.000046,-0.000006
-0.579689,8.275,-0.000046,-0.000006
-0.579689,8.278,-0.000046,-0.000006
-0.579689,8.281,-0.000046,-0.000006
-0.579689,8.284,-0.000046,-0.000006
-0.579689,8.287,-0.000046,-0.000006
-0.579689,8.29,-0.000046,-0.000005
-0.579689,8.293,-0.000045,-0.000005
-0.579689,8.296,-0.000045,-0.000005
-0.579689,8.299,-0.000045,-0.000005
-0.579689,8.302,-0.000045,-0.000005
-0.579689,8.305,-0.000045,-0.000005
-0.579689,8.308,-0.000045,-0.000005
-0.579689,8.311,-0.000045,-0.000005
-0.579689,8.314,-0.000044,-0.000005
-0.579689,8.317,-0.000044,-0.000005
-0.579689,8.32,-0.000044,-0.000005
-0.579689,8.323,-0.000044,-0.000005
-0.579689,8.326,-0.000044,-0.000005
-0.579689,8.329,-0.000044,-0.000005
-0.579689,8.332,-0.000044,-0.000005
-0.579689,8.335,-0.000044,-0.000005
-0.579689,8.338,-0.000043,-0.000005
-0.579689,8.341,-0.000043,-0.000005
-0.579689,8.344,-0.000043,-0.000005
-0.579689,8.347,-0.000043,-0.000005
-0.579689,8.35,-0.000043,-0.000005
-0.579689,8.353,-0.000043,-0.000005
-0.579689,8.356,-0.000043,-0.000005
-0.579689,8.359,-0.000043,-0.000005
-0.579689,8.362,-0.000042,-0.000005
-0.579689,8.365,-0.000042,-0.000005
-0.579689,8.368,-0.000042,-0.000005
-0.579689,8.371,-0.000042,-0.000005
-0.579689,8.374,-0.000042,-0.000005
-0.579689,8.377,-0.000042,-0.000005
-0.579689,8.38,-0.000042,-0.000005
-0.579689,8.383,-0.000042,-0.000005
-0.579689,8.386,-0.000041,-0.000005
-0.579689,8.389,-0.000041,-0.000005
-0.579689,8.392,-0.000041,-0.000005
-0.579689,8.395,-0.000041,-0.000005
-0.579689,8.398,-0.000041,-0.000005
-0.579689,8.401,-0.000041,-0.000005
-0.579689,8.404,-0.000041,-0.000005
-0.579689,8.407,-0.000041,-0.000005
-0.579689,8.41,-0.00004,-0.000005
-0.579689,8.413,-0.00004,-0.000005
-0.579689,8.416,-0.00004,-0.000005
-0.579689,8.419,-0.00004,-0.000005
-0.579689,8.422,-0.00004,-0.000005
-0.579689,8.425,-0.00004,-0.000005
-0.579689,8.428,-0.00004,-0.000005
-0.579689,8.431,-0.00004,-0.000005
-0.579689,8.434,-0.00004,-0.000005
-0.579689,8.437,-0.000039,-0.000005
-0.579689,8.44,-0.000039,-0.000005
-0.579689,8.443,-0.000039,-0.000005
-0.579689,8.446,-0.000039,-0.000005
-0.579689,8.449,-0.000039,-0.000005
-0.579689,8.452,-0.000039,-0.000005
-0.579689,8.455,-0.000039,-0.000005
-0.579689,8.458,-0.000039,-0.000005
-0.579689,8.461,-0.000039,-0.000005
-0.579689,8.464,-0.000038,-0.000005
-0.579689,8.467,-0.000038,-0.000005
-0.579689,8.47,-0.000038,-0.000005
-0.579689,8.473,-0.000038,-0.000004
-0.579689,8.476,-0.000038,-0.000004
-0.579689,8.479,-0.000038,-0.000004
-0.579689,8.482,-0.000038,-0.000004
-0.579689,8.485,-0.000038,-0.000004
-0.579689,8.488,-0.000037,-0.000004
-0.579689,8.491,-0.000037,-0.000004
-0.579689,8.494,-0.000037,-0.000004
-0.579689,8.497,-0.000037,-0.000004
-0.579689,8.5,-0.000037,-0.000004
-0.579689,8.503,-0.000037,-0.000004
-0.579689,8.506,-0.000037,-0.000004
-0.579689,8.509,-0.000037,-0.000004
-0.579689,8.512,-0.000037,-0.000004
-0.579689,8.515,-0.000037,-0.000004
-0.579689,8.518,-0.000036,-0.000004
-0.579689,8.521,-0.000036,-0.000004
-0.579689,8.524,-0.000036,-0.000004
-0.579689,8.527,-0.000036,-0.000004
-0.579689,8.53,-0.000036,-0.000004
-0.579689,8.533,-0.000036,-0.000004
-0.579689,8.536,-0.000036,-0.000004
-0.579689,8.539,-0.000036,-0.000004
-0.579689,8.542,-0.000036,-0.000004
-0.579689,8.545,-0.000035,-0.000004
-0.579689,8.548,-0.000035,-0.000004
-0.579689,8.551,-0.000035,-0.000004
-0.579689,8.554,-0.000035,-0.000004
-0.579689,8.557,-0.000035,-0.000004
-0.579689,8.56,-0.000035,-0.000004
-0.579689,8.563,-0.000035,-0.000004
-0.579689,8.566,-0.000035,-0.000004
-0.579689,8.569,-0.000035,-0.000004
-0.579689,8.572,-0.000035,-0.000004
-0.579689,8.575,-0.000034,-0.000004
-0.579689,8.578,-0.000034,-0.000004
-0.579689,8.581,-0.000034,-0.000004
-0.579689,8.584,-0.000034,-0.000004
-0.579689,8.587,-0.000034,-0.000004
-0.579689,8.59,-0.000034,-0.000004
-0.579689,8.593,-0.000034,-0.000004
-0.579689,8.596,-0.000034,-0.000004
-0.579689,8.599,-0.000034,-0.000004
-0.579689,8.602,-0.000034,-0.000004
-0.579689,8.605,-0.000033,-0.000004
-0.579689,8.608,-0.000033,-0.000004
-0.579689,8.611,-0.000033,-0.000004
-0.579689,8.614,-0.000033,-0.000004
-0.579689,8.617,-0.000033,-0.000004
-0.579689,8.62,-0.000033,-0.000004
-0.579689,8.623,-0.000033,-0.000004
-0.579689,8.626,-0.000033,-0.000004
-0.579689,8.629,-0.000033,-0.000004
-0.579689,8.632,-0.000033,-0.000004
-0.579689,8.635,-0.000032,-0.000004
-0.579689,8.638,-0.000032,-0.000004
-0.579689,8.641,-0.000032,-0.000004
-0.579689,8.644,-0.000032,-0.000004
-0.579689,8.647,-0.000032,-0.000004
-0.579689,8.65,-0.000032,-0.000004
-0.579689,8.653,-0.000032,-0.000004
-0.579689,8.656,-0.000032,-0.000004
-0.579689,8.659,-0.000032,-0.000004
-0.579689,8.662,-0.000032,-0.000004
-0.579689,8.665,-0.000032,-0.000004
-0.579689,8.668,-0.000031,-0.000004
-0.579689,8.671,-0.000031,-0.000004
-0.579689,8.674,-0.000031,-0.000004
-0.579689,8.677,-0.000031,-0.000004
-0.579689,8.68,-0.000031,-0.000004
-0.579689,8.683,-0.000031,-0.000004
-0.579689,8.686,-0.000031,-0.000004
-0.579689,8.689,-0.000031,-0.000004
-0.579689,8.692,-0.000031,-0.000004
-0.579689,8.695,-0.000031,-0.000004
-0.579689,8.698,-0.000031,-0.000004
-0.579689,8.701,-0.00003,-0.000003
-0.579689,8.704,-0.00003,-0.000003
-0.579689,8.707,-0.00003,-0.000003
-0.579689,8.71,-0.00003,-0.000003
-0.579689,8.713,-0.00003,-0.000003
-0.579689,8.716,-0.00003,-0.000003
-0.579689,8.719,-0.00003,-0.000003
-0.579689,8.722,-0.00003,-0.000003
-0.579689,8.725,-0.00003,-0.000003
-0.579689,8.728,-0.00003,-0.000003
-0.579689,8.731,-0.00003,-0.000003
-0.579689,8.734,-0.000029,-0.000003
-0.579689,8.737,-0.000029,-0.000003
-0.579689,8.74,-0.000029,-0.000003
-0.579689,8.743,-0.000029,-0.000003
-0.579689,8.746,-0.000029,-0.000003
-0.579689,8.749,-0.000029,-0.000003
-0.579689,8.752,-0.000029,-0.000003
-0.579689,8.755,-0.000029,-0.000003
-0.579689,8.758,-0.000029,-0.000003
-0.579689,8.761,-0.000029,-0.000003
-0.579689,8.764,-0.000029,-0.000003
-0.579689,8.767,-0.000029,-0.000003
-0.579689,8.77,-0.000028,-0.000003
-0.579689,8.773,-0.000028,-0.000003
-0.579689,8.776,-0.000028,-0.000003
-0.579689,8.779,-0.000028,-0.000003
-0.579689,8.782,-0.000028,-0.000003
-0.579689,8.785,-0.000028,-0.000003
-0.579689,8.788,-0.000028,-0.000003
-0.579689,8.791,-0.000028,-0.000003
-0.579689,8.794,-0.000028,-0.000003
-0.579689,8.797,-0.000028,-0.000003
-0.579689,8.8,-0.000028,-0.000003
-0.579689,8.803,-0.000028,-0.000003
-0.579689,8.806,-0.000027,-0.000003
-0.579689,8.809,-0.000027,-0.000003
-0.579689,8.812,-0.000027,-0.000003
-0.579689,8.815,-0.000027,-0.000003
-0.579689,8.818,-0.000027,-0.000003
-0.579689,8.821,-0.000027,-0.000003
-0.579689,8.824,-0.000027,-0.000003
-0.579689,8.827,-0.000027,-0.000003
-0.579689,8.83,-0.000027,-0.000003
-0.579689,8.833,-0.000027,-0.000003
-0.579689,8.836,-0.000027,-0.000003
-0.579689,8.839,-0.000027,-0.000003
-0.579689,8.842,-0.000027,-0.000003
-0.579689,8.845,-0.000026,-0.000003
-0.579689,8.848,-0.000026,-0.000003
-0.579689,8.851,-0.000026,-0.000003
-0.579689,8.854,-0.000026,-0.000003
-0.579689,8.857,-0.000026,-0.000003
-0.579689,8.86,-0.000026,-0.000003
-0.579689,8.863,-0.000026,-0.000003
-0.579689,8.866,-0.000026,-0.000003
-0.579689,8.869,-0.000026,-0.000003
-0.579689,8.872,-0.000026,-0.000003
-0.579689,8.875,-0.000026,-0.000003
-0.579689,8.878,-0.000026,-0.000003
-0.579689,8.881,-0.000026,-0.000003
-0.579689,8.884,-0.000025,-0.000003
-0.579689,8.887,-0.000025,-0.000003
-0.579689,8.89,-0.000025,-0.000003
-0.579689,8.893,-0.000025,-0.000003
-0.579689,8.896,-0.000025,-0.000003
-0.579689,8.899,-0.000025,-0.000003
-0.579689,8.902,-0.000025,-0.000003
-0.579689,8.905,-0.000025,-0.000003
-0.579689,8.908,-0.000025,-0.000003
-0.579689,8.911,-0.000025,-0.000003
-0.579689,8.914,-0.000025,-0.000003
-0.579689,8.917,-0.000025,-0.000003
-0.579689,8.92,-0.000025,-0.000003
-0.579689,8.923,-0.000024,-0.000003
-0.579689,8.926,-0.000024,-0.000003
-0.579689,8.929,-0.000024,-0.000003
-0.579689,8.932,-0.000024,-0.000003
-0.579689,8.935,-0.000024,-0.000003
-0.579689,8.938,-0.000024,-0.000003
-0.579689,8.941,-0.000024,-0.000003
-0.579689,8.944,-0.000024,-0.000003
-0.579689,8.947,-0.000024,-0.000003
-0.579689,8.95,-0.000024,-0.000003
-0.579689,8.953,-0.000024,-0.000003
-0.579689,8.956,-0.000024,-0.000003
-0.579689,8.959,-0.000024,-0.000003
-0.579689,8.962,-0.000024,-0.000003
-0.579689,8.965,-0.000023,-0.000003
-0.579689,8.968,-0.000023,-0.000003
-0.579689,8.971,-0.000023,-0.000003
-0.579689,8.974,-0.000023,-0.000003
-0.579689,8.977,-0.000023,-0.000003
-0.579689,8.98,-0.000023,-0.000003
-0.579689,8.983,-0.000023,-0.000003
-0.579689,8.986,-0.000023,-0.000003
-0.579689,8.989,-0.000023,-0.000003
-0.579689,8.992,-0.000023,-0.000003
-0.579689,8.995,-0.000023,-0.000003
-0.579689,8.998,-0.000023,-0.000003
-0.579689,9.001,-0.000023,-0.000003
-0.579689,9.004,-0.000023,-0.000003
-0.579689,9.007,-0.000023,-0.000003
-0.579689,9.01,-0.000022,-0.000002
-0.579689,9.013,-0.000022,-0.000002
-0.579689,9.016,-0.000022,-0.000002
-0.579689,9.019,-0.000022,-0.000002
-0.579689,9.022,-0.000022,-0.000002
-0.579689,9.025,-0.000022,-0.000002
-0.579689,9.028,-0.000022,-0.000002
-0.579689,9.031,-0.000022,-0.000002
-0.579689,9.034,-0.000022,-0.000002
-0.579689,9.037,-0.000022,-0.000002
-0.579689,9.04,-0.000022,-0.000002
-0.579689,9.043,-0.000022,-0.000002
-0.579689,9.046,-0.000022,-0.000002
-0.579689,9.049,-0.000022,-0.000002
-0.579689,9.052,-0.000022,-0.000002
-0.579689,9.055,-0.000021,-0.000002
-0.579689,9.058,-0.000021,-0.000002
-0.579689,9.061,-0.000021,-0.000002
-0.579689,9.064,-0.000021,-0.000002
-0.579689,9.067,-0.000021,-0.000002
-0.579689,9.07,-0.000021,-0.000002
-0.579689,9.073,-0.000021,-0.000002
-0.579689,9.076,-0.000021,-0.000002
-0.579689,9.079,-0.000021,-0.000002
-0.579689,9.082,-0.000021,-0.000002
-0.579689,9.085,-0.000021,-0.000002
-0.579689,9.088,-0.000021,-0.000002
-0.579689,9.091,-0.000021,-0.000002
-0.579689,9.094,-0.000021,-0.000002
-0.579689,9.097,-0.000021,-0.000002
-0.579689,9.1,-0.000021,-0.000002
-0.579689,9.103,-0.00002,-0.000002
-0.579689,9.106,-0.00002,-0.000002
-0.579689,9.109,-0.00002,-0.000002
-0.579689,9.112,-0.00002,-0.000002
-0.579689,9.115,-0.00002,-0.000002
-0.579689,9.118,-0.00002,-0.000002
-0.579689,9.121,-0.00002,-0.000002
-0.579689,9.124,-0.00002,-0.000002
-0.579689,9.127,-0.00002,-0.000002
-0.579689,9.13,-0.00002,-0.000002
-0.579689,9.133,-0.00002,-0.000002
-0.579689,9.136,-0.00002,-0.000002
-0.579689,9.139,-0.00002,-0.000002
-0.579689,9.142,-0.00002,-0.000002
-0.579689,9.145,-0.00002,-0.000002
-0.579689,9.148,-0.00002,-0.000002
-0.579689,9.151,-0.00002,-0.000002
-0.579689,9.154,-0.000019,-0.000002
-0.579689,9.157,-0.000019,-0.000002
-0.579689,9.16,-0.000019,-0.000002
-0.579689,9.163,-0.000019,-0.000002
-0.579689,9.166,-0.000019,-0.000002
-0.579689,9.169,-0.000019,-0.000002
-0.579689,9.172,-0.000019,-0.000002
-0.579689,9.175,-0.000019,-0.000002
-0.579689,9.178,-0.000019,-0.000002
-0.579689,9.181,-0.000019,-0.000002
-0.579689,9.184,-0.000019,-0.000002
-0.579689,9.187,-0.000019,-0.000002
-0.579689,9.19,-0.000019,-0.000002
-0.579689,9.193,-0.000019,-0.000002
-0.579689,9.196,-0.000019,-0.000002
-0.579689,9.199,-0.000019,-0.000002
-0.579689,9.202,-0.000019,-0.000002
-0.579689,9.205,-0.000019,-0.000002
-0.579689,9.208,-0.000018,-0.000002
-0.579689,9.211,-0.000018,-0.000002
-0.579689,9.214,-0.000018,-0.000002
-0.579689,9.217,-0.000018,-0.000002
-0.579689,9.22,-0.000018,-0.000002
-0.579689,9.223,-0.000018,-0.000002
-0.579689,9.226,-0.000018,-0.000002
-0.579689,9.229,-0.000018,-0.000002
-0.579689,9.232,-0.000018,-0.000002
-0.579689,9.235,-0.000018,-0.000002
-0.579689,9.238,-0.000018,-0.000002
-0.579689,9.241,-0.000018,-0.000002
-0.579689,9.244,-0.000018,-0.000002
-0.579689,9.247,-0.000018,-0.000002
-0.579689,9.25,-0.000018,-0.000002
-0.579689,9.253,-0.000018,-0.000002
-0.579689,9.256,-0.000018,-0.000002
-0.579689,9.259,-0.000018,-0.000002
-0.579689,9.262,-0.000018,-0.000002
-0.579689,9.265,-0.000017,-0.000002
-0.579689,9.268,-0.000017,-0.000002
-0.579689,9.271,-0.000017,-0.000002
-0.579689,9.274,-0.000017,-0.000002
-0.579689,9.277,-0.000017,-0.000002
-0.579689,9.28,-0.000017,-0.000002
-0.579689,9.283,-0.000017,-0.000002
-0.579689,9.286,-0.000017,-0.000002
-0.579689,9.289,-0.000017,-0.000002
-0.579689,9.292,-0.000017,-0.000002
-0.579689,9.295,-0.000017,-0.000002
-0.579689,9.298,-0.000017,-0.000002
-0.579689,9.301,-0.000017,-0.000002
-0.579689,9.304,-0.000017,-0.000002
-0.579689,9.307,-0.000017,-0.000002
-0.579689,9.31,-0.000017,-0.000002
-0.579689,9.313,-0.000017,-0.000002
-0.579689,9.316,-0.000017,-0.000002
-0.579689,9.319,-0.000017,-0.000002
